order_id,customer_id,order_date,channel,status
107593,452,2025-12-14,Web,Completed
107594,739,2023-12-07,Web,Completed
107595,1866,2025-06-22,Mobile App,Completed
107596,31,2025-03-06,Mobile App,Cancelled
107597,893,2024-09-25,Web,Returned
107598,43,2024-04-07,Web,Completed
107599,975,2024-03-29,Mobile App,Completed
107600,1500,2025-11-10,Mobile App,Completed
107601,1272,2025-01-15,Web,Completed
107602,843,2025-10-21,Web,Completed
107603,785,2025-01-06,Marketplace,Completed
107604,1180,2024-04-04,Mobile App,Completed
107605,1645,2023-07-30,Web,Completed
107606,1708,2023-10-29,Web,Completed
107607,703,2025-07-05,Web,Returned
107608,1377,2023-01-29,Web,Completed
107609,211,2023-07-21,Mobile App,Completed
107610,455,2025-01-16,Mobile App,Completed
107611,1053,2024-11-03,Marketplace,Returned
107612,1069,2025-07-02,Mobile App,Returned
107613,1821,2024-09-27,Web,Cancelled
107614,143,2024-12-16,Web,Completed
107615,111,2023-02-15,Marketplace,Returned
107616,1928,2023-09-29,Mobile App,Completed
107617,1420,2024-01-15,Web,Cancelled
107618,974,2024-07-21,Web,Completed
107619,299,2023-06-07,Marketplace,Cancelled
107620,192,2024-01-28,Web,Completed
107621,1559,2024-11-05,Web,Completed
107622,1570,2024-12-13,Mobile App,Completed
107623,1346,2025-02-15,Marketplace,Completed
107624,1520,2023-07-05,Mobile App,Completed
107625,1058,2025-05-16,Mobile App,Returned
107626,1109,2025-12-17,Mobile App,Completed
107627,841,2024-03-25,Marketplace,Completed
107628,1171,2024-03-01,Mobile App,Completed
107629,387,2023-08-13,Mobile App,Completed
107630,1067,2025-11-18,Web,Cancelled
107631,447,2024-03-08,Web,Completed
107632,1730,2025-01-17,Web,Completed
107633,1115,2024-06-03,Web,Completed
107634,345,2025-01-03,Web,Returned
107635,1252,2024-01-20,Mobile App,Completed
107636,690,2025-12-27,Web,Completed
107637,1182,2024-07-24,Web,Completed
107638,594,2025-09-15,Web,Completed
107639,1844,2024-04-25,Mobile App,Completed
107640,1617,2024-08-31,Mobile App,Returned
107641,1701,2023-08-04,Mobile App,Cancelled
107642,727,2024-08-26,Web,Completed
107643,794,2025-08-02,Web,Completed
107644,383,2024-05-27,Web,Completed
107645,264,2024-08-02,Mobile App,Completed
107646,301,2025-10-23,Web,Completed
107647,1071,2025-05-12,Mobile App,Cancelled
107648,1701,2023-01-07,Marketplace,Completed
107649,20,2024-08-17,Web,Completed
107650,1540,2023-11-25,Mobile App,Completed
107651,565,2023-12-19,Web,Completed
107652,1006,2024-06-04,Web,Completed
107653,1159,2023-12-27,Mobile App,Cancelled
107654,1633,2023-05-27,Web,Completed
107655,1648,2024-08-24,Mobile App,Completed
107656,324,2025-08-26,Marketplace,Cancelled
107657,305,2025-04-19,Mobile App,Completed
107658,1308,2024-04-29,Mobile App,Completed
107659,1703,2024-02-09,Mobile App,Cancelled
107660,1133,2023-12-31,Mobile App,Completed
107661,260,2024-08-04,Web,Completed
107662,320,2025-03-30,Mobile App,Completed
107663,488,2023-10-03,Mobile App,Returned
107664,1710,2024-11-18,Mobile App,Completed
107665,408,2024-07-28,Marketplace,Completed
107666,1244,2023-01-19,Web,Completed
107667,1901,2025-07-10,Mobile App,Completed
107668,1039,2023-08-11,Web,Completed
107669,1653,2025-07-23,Mobile App,Completed
107670,1234,2024-02-23,Marketplace,Completed
107671,1,2024-10-24,Mobile App,Completed
107672,190,2025-05-24,Marketplace,Completed
107673,1346,2023-02-02,Marketplace,Completed
107674,1479,2024-07-15,Web,Completed
107675,987,2023-08-24,Mobile App,Returned
107676,1014,2025-05-19,Mobile App,Completed
107677,42,2024-08-19,Mobile App,Completed
107678,1497,2023-05-02,Marketplace,Completed
107679,1006,2024-11-09,Web,Returned
107680,1944,2024-04-10,Mobile App,Completed
107681,1446,2024-04-13,Marketplace,Returned
107682,433,2025-05-31,Web,Completed
107683,374,2023-09-25,Mobile App,Cancelled
107684,1221,2025-11-27,Web,Completed
107685,890,2023-09-07,Web,Completed
107686,1315,2025-08-30,Mobile App,Completed
107687,1971,2023-09-13,Web,Returned
107688,1135,2023-09-20,Web,Completed
107689,1204,2025-03-02,Mobile App,Returned
107690,323,2023-04-03,Web,Cancelled
107691,1917,2023-02-26,Web,Completed
107692,698,2024-12-20,Mobile App,Cancelled
107693,313,2024-05-16,Mobile App,Completed
107694,129,2025-02-18,Marketplace,Completed
107695,517,2023-02-09,Web,Completed
107696,21,2025-09-13,Marketplace,Completed
107697,609,2025-05-07,Mobile App,Completed
107698,1301,2023-02-09,Web,Completed
107699,1170,2025-05-22,Web,Completed
107700,1935,2023-07-08,Web,Completed
107701,661,2025-04-05,Mobile App,Completed
107702,1159,2023-12-23,Mobile App,Completed
107703,788,2023-02-16,Web,Completed
107704,1271,2024-09-19,Web,Completed
107705,963,2024-07-17,Web,Completed
107706,1303,2024-07-24,Web,Completed
107707,18,2023-08-11,Web,Returned
107708,1105,2025-01-21,Web,Completed
107709,1706,2023-09-16,Mobile App,Cancelled
107710,164,2023-08-26,Web,Completed
107711,129,2024-01-14,Mobile App,Completed
107712,471,2024-03-14,Web,Returned
107713,1221,2025-03-24,Mobile App,Completed
107714,1030,2025-06-02,Web,Cancelled
107715,301,2023-08-05,Marketplace,Completed
107716,939,2024-05-16,Mobile App,Returned
107717,1787,2024-09-22,Marketplace,Completed
107718,856,2024-11-22,Marketplace,Completed
107719,1031,2024-04-03,Mobile App,Completed
107720,490,2023-09-30,Web,Completed
107721,1568,2024-08-14,Marketplace,Returned
107722,868,2024-07-02,Web,Completed
107723,1214,2025-03-25,Web,Completed
107724,334,2025-05-23,Web,Completed
107725,476,2025-03-20,Web,Completed
107726,1123,2025-06-06,Web,Completed
107727,664,2024-07-21,Mobile App,Completed
107728,1682,2024-10-19,Mobile App,Completed
107729,812,2024-11-07,Web,Completed
107730,1739,2024-10-29,Mobile App,Cancelled
107731,1609,2025-05-29,Web,Cancelled
107732,275,2025-06-04,Web,Returned
107733,195,2025-03-19,Web,Completed
107734,479,2024-08-15,Web,Completed
107735,317,2025-06-02,Web,Cancelled
107736,710,2023-08-30,Mobile App,Completed
107737,19,2025-02-12,Web,Returned
107738,491,2025-01-06,Web,Completed
107739,1588,2024-05-30,Web,Completed
107740,1654,2024-11-07,Marketplace,Cancelled
107741,292,2024-01-20,Web,Completed
107742,1498,2025-09-27,Web,Completed
107743,1064,2023-01-09,Web,Completed
107744,1390,2024-08-02,Mobile App,Completed
107745,1269,2023-04-15,Mobile App,Cancelled
107746,451,2024-07-06,Web,Completed
107747,1512,2023-06-01,Mobile App,Returned
107748,799,2025-09-12,Marketplace,Returned
107749,1382,2023-06-21,Web,Returned
107750,1590,2024-03-31,Web,Cancelled
107751,1063,2023-11-25,Web,Cancelled
107752,805,2024-06-07,Mobile App,Cancelled
107753,1706,2024-08-02,Mobile App,Completed
107754,866,2024-01-28,Mobile App,Completed
107755,1125,2024-01-09,Mobile App,Cancelled
107756,1662,2025-02-12,Web,Completed
107757,1164,2024-09-14,Web,Completed
107758,615,2025-07-29,Mobile App,Returned
107759,1668,2025-02-21,Marketplace,Completed
107760,139,2024-02-27,Mobile App,Returned
107761,922,2024-06-25,Mobile App,Completed
107762,926,2025-06-10,Marketplace,Completed
107763,1218,2025-05-04,Web,Returned
107764,1364,2023-07-14,Mobile App,Cancelled
107765,1037,2024-11-13,Mobile App,Completed
107766,175,2024-02-20,Mobile App,Completed
107767,1548,2024-08-21,Mobile App,Cancelled
107768,934,2023-09-24,Mobile App,Completed
107769,844,2025-10-26,Marketplace,Completed
107770,1975,2023-11-30,Marketplace,Completed
107771,1364,2023-03-23,Mobile App,Completed
107772,873,2024-09-01,Marketplace,Completed
107773,567,2025-04-07,Mobile App,Completed
107774,167,2024-09-27,Marketplace,Completed
107775,245,2025-06-29,Marketplace,Completed
107776,1440,2023-04-02,Mobile App,Completed
107777,1555,2025-08-22,Mobile App,Cancelled
107778,805,2025-06-21,Web,Completed
107779,1409,2024-10-21,Web,Completed
107780,1739,2023-10-07,Mobile App,Completed
107781,554,2023-01-02,Mobile App,Completed
107782,1758,2024-01-16,Web,Completed
107783,130,2023-03-14,Web,Cancelled
107784,1581,2023-08-10,Mobile App,Completed
107785,1425,2025-04-03,Web,Completed
107786,1674,2024-04-21,Web,Completed
107787,1682,2023-09-26,Mobile App,Completed
107788,93,2025-04-27,Web,Completed
107789,1010,2025-07-07,Web,Completed
107790,140,2024-01-17,Web,Completed
107791,853,2025-12-04,Web,Completed
107792,1163,2025-06-05,Marketplace,Completed
107793,671,2024-05-14,Web,Completed
107794,1110,2024-07-18,Web,Completed
107795,1099,2024-07-13,Web,Completed
107796,407,2023-01-28,Web,Returned
107797,966,2024-08-02,Marketplace,Completed
107798,852,2024-01-05,Web,Cancelled
107799,1795,2024-06-17,Marketplace,Cancelled
107800,1046,2025-07-18,Marketplace,Completed
107801,1475,2023-01-30,Marketplace,Completed
107802,670,2025-02-03,Web,Returned
107803,757,2025-02-24,Web,Completed
107804,1335,2025-10-28,Marketplace,Completed
107805,349,2024-08-22,Marketplace,Completed
107806,179,2023-08-13,Mobile App,Cancelled
107807,1546,2025-05-05,Web,Completed
107808,1368,2023-07-16,Mobile App,Completed
107809,303,2025-09-18,Mobile App,Completed
107810,1484,2023-09-17,Web,Returned
107811,134,2024-12-03,Web,Completed
107812,1636,2023-11-06,Mobile App,Completed
107813,70,2025-11-28,Web,Completed
107814,1548,2023-09-12,Web,Completed
107815,159,2023-05-26,Mobile App,Completed
107816,1792,2024-06-09,Web,Completed
107817,1537,2024-01-16,Mobile App,Completed
107818,1604,2023-09-04,Mobile App,Completed
107819,1282,2024-05-21,Mobile App,Returned
107820,496,2024-10-13,Web,Cancelled
107821,1809,2024-09-14,Mobile App,Cancelled
107822,58,2023-04-02,Mobile App,Completed
107823,933,2024-10-29,Web,Completed
107824,229,2025-10-22,Mobile App,Cancelled
107825,1680,2025-09-20,Web,Cancelled
107826,1334,2024-05-30,Mobile App,Completed
107827,317,2025-06-09,Web,Completed
107828,1217,2023-05-23,Mobile App,Completed
107829,892,2025-02-28,Mobile App,Cancelled
107830,1946,2024-03-19,Mobile App,Completed
107831,1449,2024-09-09,Web,Returned
107832,68,2025-01-26,Marketplace,Completed
107833,1197,2023-07-01,Web,Completed
107834,1055,2024-07-26,Web,Completed
107835,1273,2024-11-13,Web,Completed
107836,1841,2025-09-12,Web,Completed
107837,498,2025-09-16,Web,Returned
107838,1825,2024-01-14,Web,Completed
107839,50,2024-01-10,Web,Completed
107840,56,2023-01-23,Web,Completed
107841,1211,2025-08-19,Mobile App,Completed
107842,596,2023-12-28,Mobile App,Completed
107843,1432,2024-04-02,Mobile App,Completed
107844,1453,2024-03-19,Mobile App,Completed
107845,797,2025-09-24,Web,Completed
107846,1598,2024-12-14,Web,Returned
107847,1038,2024-11-08,Web,Cancelled
107848,996,2025-08-22,Mobile App,Completed
107849,1604,2025-12-02,Mobile App,Completed
107850,605,2024-12-29,Mobile App,Completed
107851,1621,2024-02-18,Web,Completed
107852,105,2023-04-18,Marketplace,Completed
107853,1492,2023-08-25,Mobile App,Completed
107854,1397,2024-12-14,Web,Cancelled
107855,1137,2024-06-03,Mobile App,Cancelled
107856,1635,2024-09-12,Web,Returned
107857,1837,2024-03-20,Web,Completed
107858,715,2025-11-28,Web,Completed
107859,118,2025-09-24,Web,Completed
107860,450,2025-05-11,Marketplace,Returned
107861,1567,2024-07-17,Mobile App,Completed
107862,1265,2023-01-04,Web,Completed
107863,184,2023-03-19,Mobile App,Completed
107864,1248,2025-06-02,Marketplace,Returned
107865,724,2024-04-29,Web,Completed
107866,1319,2024-06-11,Web,Completed
107867,361,2025-06-19,Mobile App,Completed
107868,1063,2023-12-08,Web,Completed
107869,1678,2024-04-19,Web,Completed
107870,1909,2025-07-07,Marketplace,Completed
107871,1120,2024-05-01,Mobile App,Completed
107872,617,2025-09-10,Marketplace,Returned
107873,246,2024-08-06,Web,Completed
107874,265,2024-07-09,Marketplace,Completed
107875,702,2024-11-18,Marketplace,Completed
107876,623,2024-02-24,Mobile App,Completed
107877,845,2023-12-21,Marketplace,Returned
107878,756,2025-05-05,Web,Cancelled
107879,1110,2023-10-13,Mobile App,Completed
107880,1852,2024-09-08,Marketplace,Completed
107881,1589,2024-07-11,Mobile App,Completed
107882,1327,2024-03-20,Mobile App,Completed
107883,788,2023-10-06,Mobile App,Completed
107884,447,2025-12-11,Web,Completed
107885,1760,2024-10-14,Web,Completed
107886,1844,2025-09-08,Mobile App,Completed
107887,938,2023-12-27,Web,Completed
107888,1648,2024-07-01,Web,Cancelled
107889,1846,2023-07-04,Marketplace,Completed
107890,465,2024-11-17,Web,Returned
107891,1876,2025-11-29,Mobile App,Completed
107892,1617,2024-02-17,Web,Completed
107893,1610,2023-06-28,Web,Returned
107894,533,2023-04-16,Mobile App,Completed
107895,1423,2023-11-18,Web,Completed
107896,322,2024-02-24,Web,Completed
107897,1468,2025-10-28,Mobile App,Completed
107898,680,2024-05-19,Mobile App,Returned
107899,1235,2025-07-31,Web,Completed
107900,1241,2024-03-02,Mobile App,Completed
107901,995,2023-06-24,Mobile App,Completed
107902,1298,2025-12-20,Marketplace,Completed
107903,243,2025-02-13,Marketplace,Returned
107904,393,2023-08-03,Web,Returned
107905,1150,2023-04-10,Mobile App,Completed
107906,383,2025-06-08,Mobile App,Completed
107907,771,2025-02-11,Mobile App,Completed
107908,1264,2023-04-18,Mobile App,Cancelled
107909,245,2024-09-23,Mobile App,Completed
107910,74,2024-08-04,Web,Completed
107911,406,2023-11-24,Web,Cancelled
107912,1072,2025-10-14,Mobile App,Completed
107913,616,2024-12-25,Mobile App,Completed
107914,679,2024-11-06,Web,Returned
107915,1950,2025-04-20,Mobile App,Completed
107916,291,2025-06-19,Mobile App,Completed
107917,769,2025-10-30,Web,Completed
107918,192,2024-12-14,Mobile App,Completed
107919,1544,2024-11-18,Web,Completed
107920,1382,2025-06-08,Web,Completed
107921,94,2023-09-25,Web,Completed
107922,371,2023-04-26,Mobile App,Completed
107923,875,2023-01-09,Mobile App,Completed
107924,1772,2025-02-03,Mobile App,Completed
107925,1432,2024-11-05,Mobile App,Returned
107926,1941,2025-09-10,Mobile App,Completed
107927,904,2023-11-16,Marketplace,Cancelled
107928,405,2025-05-19,Web,Completed
107929,17,2024-08-25,Web,Completed
107930,279,2024-11-03,Web,Completed
107931,350,2025-09-12,Web,Completed
107932,782,2023-01-13,Marketplace,Completed
107933,1481,2023-03-16,Mobile App,Completed
107934,1496,2023-08-16,Marketplace,Completed
107935,1357,2024-01-20,Mobile App,Completed
107936,1131,2024-02-06,Web,Completed
107937,1592,2025-09-11,Mobile App,Completed
107938,1848,2025-09-04,Mobile App,Cancelled
107939,967,2023-08-01,Mobile App,Returned
107940,137,2024-07-25,Mobile App,Cancelled
107941,664,2024-10-25,Mobile App,Completed
107942,1141,2025-03-31,Marketplace,Completed
107943,105,2024-12-24,Marketplace,Completed
107944,1544,2024-03-31,Marketplace,Returned
107945,1600,2024-07-10,Marketplace,Completed
107946,1069,2023-11-20,Web,Completed
107947,721,2023-01-21,Mobile App,Completed
107948,740,2024-07-03,Marketplace,Cancelled
107949,364,2024-04-08,Marketplace,Completed
107950,337,2023-08-30,Web,Cancelled
107951,1601,2024-05-08,Mobile App,Cancelled
107952,873,2025-12-12,Mobile App,Cancelled
107953,1404,2025-11-25,Web,Completed
107954,878,2024-09-04,Mobile App,Completed
107955,1770,2025-08-17,Mobile App,Completed
107956,1431,2024-01-05,Marketplace,Completed
107957,1531,2024-11-15,Web,Completed
107958,1616,2023-09-21,Mobile App,Completed
107959,1345,2025-12-01,Mobile App,Returned
107960,870,2024-07-01,Mobile App,Completed
107961,1166,2025-01-07,Mobile App,Returned
107962,463,2025-02-06,Mobile App,Completed
107963,1347,2023-08-07,Web,Completed
107964,824,2024-01-06,Web,Returned
107965,872,2023-08-22,Web,Returned
107966,231,2025-12-21,Mobile App,Completed
107967,1693,2023-12-26,Web,Completed
107968,1004,2025-11-30,Mobile App,Completed
107969,1902,2024-02-16,Web,Cancelled
107970,1538,2024-09-10,Marketplace,Completed
107971,758,2024-01-02,Marketplace,Cancelled
107972,987,2024-12-27,Web,Completed
107973,35,2025-10-06,Web,Cancelled
107974,1917,2024-10-07,Marketplace,Cancelled
107975,1271,2023-10-26,Web,Completed
107976,628,2025-11-04,Mobile App,Completed
107977,460,2024-03-26,Marketplace,Completed
107978,1921,2023-02-02,Web,Cancelled
107979,1261,2025-03-15,Web,Completed
107980,301,2025-05-12,Marketplace,Completed
107981,377,2025-05-19,Web,Completed
107982,516,2024-07-09,Web,Cancelled
107983,1360,2025-02-19,Mobile App,Completed
107984,181,2024-07-05,Marketplace,Returned
107985,430,2025-03-10,Mobile App,Completed
107986,372,2025-07-06,Mobile App,Returned
107987,1529,2025-06-11,Mobile App,Completed
107988,1040,2025-08-24,Web,Completed
107989,312,2024-02-19,Mobile App,Returned
107990,1382,2025-07-18,Web,Completed
107991,363,2024-08-23,Web,Returned
107992,1999,2024-08-02,Web,Completed
107993,864,2025-05-19,Mobile App,Returned
107994,1745,2024-10-10,Marketplace,Cancelled
107995,1321,2024-02-21,Web,Returned
107996,1799,2024-02-07,Web,Completed
107997,1969,2024-12-16,Web,Completed
107998,1929,2025-10-09,Web,Completed
107999,1717,2024-07-26,Mobile App,Returned
108000,307,2023-01-23,Mobile App,Completed
108001,420,2023-08-11,Web,Returned
108002,1743,2024-10-17,Marketplace,Completed
108003,174,2025-08-07,Mobile App,Cancelled
108004,1749,2023-10-21,Marketplace,Completed
108005,938,2025-08-20,Mobile App,Completed
108006,1137,2023-04-03,Marketplace,Completed
108007,1940,2023-12-31,Marketplace,Completed
108008,872,2025-09-04,Mobile App,Completed
108009,402,2024-10-29,Mobile App,Completed
108010,463,2024-02-04,Mobile App,Completed
108011,655,2024-04-19,Web,Completed
108012,116,2024-01-27,Web,Completed
108013,594,2025-10-28,Web,Completed
108014,524,2023-08-08,Mobile App,Completed
108015,827,2024-07-30,Web,Completed
108016,968,2023-10-23,Web,Completed
108017,1489,2024-06-13,Web,Completed
108018,1721,2023-04-13,Mobile App,Completed
108019,1468,2025-08-05,Mobile App,Completed
108020,1627,2024-03-17,Mobile App,Completed
108021,1804,2025-11-21,Mobile App,Completed
108022,1588,2023-10-21,Marketplace,Returned
108023,1279,2024-03-18,Mobile App,Completed
108024,921,2024-06-08,Mobile App,Completed
108025,1877,2023-03-06,Web,Returned
108026,527,2024-10-16,Web,Completed
108027,515,2025-04-05,Mobile App,Completed
108028,1909,2023-07-18,Web,Completed
108029,1203,2025-10-18,Web,Completed
108030,323,2025-08-13,Web,Returned
108031,1518,2024-01-19,Web,Returned
108032,1654,2023-07-11,Web,Completed
108033,1236,2023-05-03,Web,Completed
108034,363,2024-12-15,Web,Completed
108035,211,2024-01-22,Mobile App,Cancelled
108036,1745,2024-01-27,Web,Cancelled
108037,1859,2024-06-10,Marketplace,Completed
108038,1474,2024-05-12,Marketplace,Completed
108039,171,2024-10-05,Mobile App,Completed
108040,80,2024-12-18,Web,Completed
108041,2,2024-05-15,Mobile App,Completed
108042,1205,2023-05-07,Web,Cancelled
108043,693,2024-05-29,Web,Returned
108044,561,2024-08-28,Mobile App,Returned
108045,1401,2025-11-01,Mobile App,Completed
108046,129,2023-06-05,Marketplace,Cancelled
108047,251,2023-09-21,Web,Completed
108048,1756,2024-05-06,Mobile App,Completed
108049,1618,2025-02-27,Marketplace,Completed
108050,1774,2025-03-21,Web,Completed
108051,194,2023-12-09,Web,Completed
108052,1168,2025-02-05,Mobile App,Completed
108053,576,2024-12-14,Web,Completed
108054,1643,2024-12-22,Web,Completed
108055,1726,2025-06-15,Mobile App,Cancelled
108056,658,2024-08-22,Web,Cancelled
108057,606,2025-12-18,Mobile App,Completed
108058,824,2025-06-10,Web,Cancelled
108059,510,2024-01-26,Mobile App,Completed
108060,423,2023-10-24,Mobile App,Cancelled
108061,1621,2024-10-01,Web,Completed
108062,1939,2023-11-18,Mobile App,Completed
108063,1096,2025-08-23,Marketplace,Completed
108064,1655,2024-02-14,Mobile App,Completed
108065,262,2025-08-02,Mobile App,Completed
108066,1993,2024-03-11,Mobile App,Completed
108067,815,2025-08-01,Mobile App,Completed
108068,1644,2025-02-10,Mobile App,Returned
108069,1726,2024-10-20,Mobile App,Completed
108070,1450,2023-12-10,Marketplace,Cancelled
108071,1010,2024-06-17,Mobile App,Completed
108072,1528,2024-12-12,Mobile App,Completed
108073,1445,2025-05-16,Web,Completed
108074,990,2025-08-03,Marketplace,Completed
108075,708,2024-05-25,Mobile App,Completed
108076,1732,2023-05-18,Web,Completed
108077,400,2023-11-18,Mobile App,Completed
108078,1984,2024-12-29,Web,Completed
108079,921,2024-09-20,Web,Completed
108080,82,2025-07-12,Marketplace,Completed
108081,1590,2024-10-17,Web,Returned
108082,544,2025-12-05,Mobile App,Completed
108083,1866,2023-05-15,Mobile App,Returned
108084,727,2024-01-19,Web,Completed
108085,2,2023-08-26,Mobile App,Completed
108086,1328,2024-01-26,Mobile App,Completed
108087,584,2023-05-05,Marketplace,Completed
108088,1029,2024-05-02,Mobile App,Returned
108089,1159,2025-10-04,Marketplace,Cancelled
108090,1910,2024-09-25,Web,Completed
108091,1432,2024-06-21,Web,Completed
108092,1906,2025-11-26,Mobile App,Returned
108093,493,2025-08-29,Web,Completed
108094,1095,2025-07-30,Mobile App,Cancelled
108095,1602,2025-06-09,Marketplace,Cancelled
108096,10,2025-12-18,Mobile App,Completed
108097,1841,2023-09-07,Web,Completed
108098,1228,2023-08-27,Mobile App,Completed
108099,270,2024-10-06,Mobile App,Completed
108100,1827,2024-09-12,Mobile App,Completed
108101,28,2025-08-27,Marketplace,Completed
108102,1525,2023-01-20,Marketplace,Completed
108103,838,2024-08-10,Marketplace,Completed
108104,554,2024-08-30,Mobile App,Completed
108105,1140,2025-11-08,Web,Cancelled
108106,368,2024-11-22,Mobile App,Completed
108107,459,2025-07-02,Mobile App,Completed
108108,474,2024-12-17,Mobile App,Completed
108109,28,2024-10-21,Mobile App,Returned
108110,157,2024-06-19,Web,Completed
108111,887,2023-09-13,Mobile App,Completed
108112,1626,2025-08-10,Web,Completed
108113,1446,2025-09-02,Web,Completed
108114,497,2025-10-29,Marketplace,Completed
108115,1963,2025-01-26,Web,Completed
108116,1976,2024-11-09,Web,Completed
108117,1131,2024-08-08,Mobile App,Completed
108118,487,2024-01-23,Mobile App,Completed
108119,743,2025-08-08,Mobile App,Completed
108120,1368,2024-05-01,Mobile App,Completed
108121,267,2024-12-07,Web,Cancelled
108122,1783,2024-07-26,Marketplace,Cancelled
108123,1831,2024-01-17,Web,Returned
108124,1926,2024-10-16,Mobile App,Completed
108125,684,2025-12-19,Web,Returned
108126,526,2024-11-03,Marketplace,Completed
108127,263,2025-07-29,Mobile App,Completed
108128,926,2024-04-27,Web,Returned
108129,1990,2025-09-18,Web,Completed
108130,293,2025-10-30,Mobile App,Completed
108131,30,2023-01-01,Marketplace,Completed
108132,994,2023-11-10,Marketplace,Completed
108133,569,2024-04-24,Web,Completed
108134,1458,2025-01-19,Mobile App,Completed
108135,39,2024-05-17,Marketplace,Returned
108136,1927,2024-08-12,Mobile App,Completed
108137,709,2024-04-06,Web,Completed
108138,1629,2024-11-13,Web,Completed
108139,1309,2023-05-27,Web,Completed
108140,375,2025-02-13,Web,Cancelled
108141,34,2023-06-04,Web,Completed
108142,108,2024-09-19,Mobile App,Completed
108143,1558,2025-04-26,Web,Completed
108144,296,2023-06-01,Web,Completed
108145,1226,2023-02-15,Mobile App,Completed
108146,1858,2024-03-12,Mobile App,Completed
108147,360,2024-12-17,Web,Completed
108148,320,2025-01-25,Web,Completed
108149,139,2025-04-17,Web,Completed
108150,319,2024-06-10,Mobile App,Completed
108151,1318,2024-06-04,Web,Completed
108152,732,2023-11-16,Mobile App,Returned
108153,858,2024-12-24,Web,Completed
108154,484,2024-03-25,Marketplace,Returned
108155,4,2023-11-10,Mobile App,Completed
108156,96,2024-05-19,Web,Completed
108157,457,2025-06-13,Mobile App,Completed
108158,244,2024-08-11,Web,Completed
108159,1116,2025-04-27,Web,Completed
108160,399,2024-04-02,Marketplace,Completed
108161,1889,2024-08-30,Web,Completed
108162,1232,2023-03-13,Web,Cancelled
108163,14,2025-08-27,Web,Completed
108164,1217,2023-05-11,Mobile App,Completed
108165,1545,2023-09-17,Mobile App,Completed
108166,1541,2024-09-15,Web,Returned
108167,1945,2024-02-17,Mobile App,Completed
108168,308,2025-06-21,Mobile App,Completed
108169,1051,2023-08-07,Web,Completed
108170,1004,2025-05-10,Mobile App,Returned
108171,1722,2025-02-22,Mobile App,Completed
108172,848,2025-06-26,Marketplace,Completed
108173,1305,2025-04-19,Web,Completed
108174,1792,2024-10-12,Mobile App,Returned
108175,1814,2024-04-07,Marketplace,Cancelled
108176,1924,2024-03-04,Web,Completed
108177,307,2024-03-10,Web,Completed
108178,1010,2023-12-18,Mobile App,Completed
108179,786,2024-11-10,Web,Completed
108180,1800,2024-10-10,Mobile App,Completed
108181,1153,2025-03-27,Mobile App,Completed
108182,1887,2023-03-18,Web,Completed
108183,1349,2025-06-04,Mobile App,Completed
108184,1938,2023-07-30,Marketplace,Completed
108185,1879,2023-05-23,Mobile App,Completed
108186,1920,2023-12-20,Mobile App,Completed
108187,863,2023-12-28,Mobile App,Cancelled
108188,18,2025-02-27,Mobile App,Cancelled
108189,662,2025-11-02,Web,Completed
108190,792,2024-01-31,Web,Completed
108191,1907,2023-07-28,Mobile App,Completed
108192,1984,2025-04-07,Marketplace,Completed
108193,1273,2025-01-03,Mobile App,Completed
108194,555,2024-02-18,Web,Completed
108195,614,2025-08-01,Mobile App,Completed
108196,1318,2023-09-10,Mobile App,Completed
108197,745,2025-05-12,Mobile App,Completed
108198,1138,2024-07-30,Web,Completed
108199,1866,2024-05-25,Web,Completed
108200,199,2023-03-20,Marketplace,Completed
108201,1348,2023-03-09,Mobile App,Cancelled
108202,444,2025-09-23,Web,Completed
108203,557,2024-07-22,Mobile App,Completed
108204,1213,2025-09-25,Mobile App,Completed
108205,153,2024-11-04,Web,Completed
108206,862,2023-07-26,Web,Completed
108207,1208,2025-09-30,Mobile App,Completed
108208,850,2023-09-07,Mobile App,Returned
108209,1567,2025-09-18,Mobile App,Completed
108210,1841,2025-06-01,Web,Completed
108211,970,2025-02-23,Web,Cancelled
108212,1415,2024-10-03,Web,Returned
108213,109,2025-06-12,Mobile App,Completed
108214,550,2024-09-14,Marketplace,Cancelled
108215,437,2023-11-19,Mobile App,Completed
108216,1699,2024-01-16,Web,Completed
108217,1002,2025-12-08,Marketplace,Completed
108218,1320,2023-03-10,Web,Completed
108219,417,2024-06-02,Web,Completed
108220,1557,2025-03-30,Marketplace,Completed
108221,1064,2023-03-27,Mobile App,Completed
108222,614,2024-07-13,Web,Completed
108223,772,2023-05-08,Web,Completed
108224,456,2024-08-18,Mobile App,Completed
108225,185,2023-04-13,Web,Completed
108226,707,2023-07-07,Web,Returned
108227,878,2025-11-07,Mobile App,Completed
108228,1664,2024-02-09,Mobile App,Completed
108229,695,2023-06-12,Mobile App,Completed
108230,794,2024-10-15,Web,Completed
108231,363,2024-04-11,Web,Cancelled
108232,69,2025-09-10,Mobile App,Cancelled
108233,578,2024-06-06,Marketplace,Completed
108234,1186,2023-11-17,Mobile App,Returned
108235,33,2023-05-02,Web,Completed
108236,848,2025-07-18,Mobile App,Completed
108237,1803,2024-07-01,Mobile App,Cancelled
108238,995,2023-12-12,Mobile App,Returned
108239,1510,2025-07-24,Mobile App,Completed
108240,1896,2024-06-13,Marketplace,Completed
108241,1575,2024-10-19,Marketplace,Returned
108242,859,2025-06-23,Mobile App,Completed
